0.234761	0.234315	0.233641	0.232831	0.231773	0.230600	0.229219	0.227690	0.225946	0.224037	0.221910	0.219628	0.217107	0.214418	0.211504	0.208423	0.205088	0.201580	0.197826	0.193882	0.189689	0.185297	0.180644	0.175781	0.170653	0.165302	0.159661	0.153799	0.147680	0.141303	0.134669	0.127786	0.119804	0.112478	0.104623	0.096756	0.088902	0.080709	0.072671	0.064467	0.056550	0.048728	0.041360	0.034354	0.028067	0.022256	0.017409	0.013276	0.010263	0.008069	0.006200	0.005121	0.003822	0.002701	0.001749	0.001025	0.000718	0.000458	0.000249	0.000075	1.000000	1.000000	-0.000000	1.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	1.000000	0.000002	0.000002	1.000000	1.000000	1.000000	1.000000	1.000000	0.001213	0.004854	0.012169	0.021935	0.032563	0.043273	0.053719	0.063807	0.073474	0.082751	0.091626	0.100131	0.108274	0.116073	0.123541	0.130706	0.137539	0.144138	0.150399	0.156383	0.162116	0.167590	0.172786	0.177803	0.182541	0.187001	0.191255	0.195338	0.199181	0.202907	0.206312	0.209541	0.212534	0.215350	0.217950	0.220379	0.222596	0.224648	0.226491	0.228174	0.229650	0.230971	0.232090	0.233055	0.233820	0.234431	0.234836	0.235094	0.235150	0.235058	
0.227640	0.227161	0.226539	0.225680	0.224697	0.223476	0.222138	0.220609	0.218912	0.216983	0.214910	0.212637	0.210185	0.207477	0.204630	0.201569	0.198318	0.194819	0.191153	0.187234	0.183134	0.178796	0.174248	0.169452	0.164443	0.159168	0.153683	0.147935	0.141975	0.135745	0.129302	0.121716	0.114760	0.107664	0.100232	0.092842	0.085205	0.077453	0.069816	0.062072	0.054716	0.047378	0.040655	0.034170	0.028433	0.023116	0.018606	0.014760	0.011576	0.009145	0.007062	0.005418	0.004467	0.003292	0.002335	0.001586	0.001088	0.000705	0.000344	1.000000	1.000000	1.000000	-0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.006031	0.013857	0.023034	0.032788	0.042634	0.052333	0.061763	0.070884	0.079673	0.088140	0.096271	0.104108	0.111610	0.118848	0.125761	0.132411	0.138781	0.144870	0.150704	0.156343	0.161667	0.166750	0.171623	0.176283	0.180673	0.184837	0.188820	0.192704	0.196258	0.199646	0.202788	0.205754	0.208505	0.211086	0.213457	0.215663	0.217662	0.219502	0.221136	0.222615	0.223893	0.225018	0.225947	0.226722	0.227297	0.227723	0.227946	0.228025	0.227908	
0.220660	0.220219	0.219560	0.218767	0.217730	0.216580	0.215216	0.213721	0.212024	0.210159	0.208077	0.205850	0.203402	0.200784	0.197936	0.194939	0.191706	0.188298	0.184659	0.180839	0.176781	0.172540	0.168055	0.163373	0.158436	0.153299	0.147910	0.142316	0.136500	0.130452	0.123352	0.116750	0.110090	0.103159	0.095943	0.088796	0.081323	0.074041	0.066632	0.059453	0.052407	0.045675	0.039300	0.033398	0.027933	0.023160	0.018832	0.015335	0.012243	0.009802	0.007743	0.005902	0.004507	0.003669	0.002679	0.001907	0.001307	0.000851	0.000485	0.000185	0.000058	1.000000	1.000000	1.000000	1.000000	1.000000	-0.000000	0.000000	0.000000	1.000000	1.000000	0.000001	0.000003	0.000011	0.000041	0.000151	1.000000	0.000362	0.001445	0.005417	0.014190	0.023558	0.032913	0.042151	0.051201	0.060039	0.068615	0.076943	0.084976	0.092755	0.100239	0.107463	0.114411	0.121090	0.127513	0.133710	0.139618	0.145336	0.150775	0.155943	0.160919	0.165739	0.170259	0.174511	0.178617	0.182629	0.186321	0.189862	0.193143	0.196250	0.199144	0.201870	0.204387	0.206741	0.208890	0.210880	0.212667	0.214300	0.215732	0.217013	0.218097	0.219032	0.219772	0.220362	0.220752	0.220998	0.221047	0.220952	
0.213878	0.213409	0.212800	0.211966	0.211006	0.209803	0.208494	0.206998	0.205345	0.203470	0.201449	0.199235	0.196853	0.194225	0.191457	0.188485	0.185336	0.181946	0.178400	0.174616	0.170657	0.166481	0.162105	0.157491	0.152685	0.147630	0.142391	0.136919	0.131252	0.124726	0.118470	0.111949	0.105455	0.098580	0.091717	0.084754	0.077653	0.070669	0.063594	0.056796	0.050078	0.043762	0.037735	0.032224	0.027122	0.022658	0.018620	0.015231	0.012322	0.009822	0.007917	0.006144	0.004723	0.003601	0.002843	0.002047	0.001410	0.000899	0.000492	0.000232	0.000066	0.000016	0.000003	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000565	1.000000	1.000000	1.000000	1.000000	0.013932	0.024090	0.033167	0.041843	0.050302	0.058559	0.066625	0.074469	0.082094	0.089485	0.096643	0.103556	0.110247	0.116677	0.122917	0.128880	0.134621	0.140140	0.145420	0.150475	0.155387	0.160022	0.164384	0.168596	0.172702	0.176521	0.180205	0.183616	0.186854	0.189882	0.192743	0.195399	0.197892	0.200184	0.202318	0.204252	0.206032	0.207614	0.209046	0.210281	0.211370	0.212266	0.213015	0.213569	0.213979	0.214190	0.214262	0.214144	
0.207235	0.206803	0.206164	0.205391	0.204383	0.203261	0.201917	0.200459	0.198815	0.197005	0.194976	0.192811	0.190448	0.187913	0.185140	0.182237	0.179120	0.175828	0.172314	0.168632	0.164722	0.160644	0.156339	0.151846	0.147113	0.142201	0.137068	0.131741	0.125827	0.119955	0.113397	0.107247	0.100956	0.094348	0.087717	0.080932	0.074064	0.067238	0.060400	0.053818	0.047348	0.041354	0.035623	0.030515	0.025774	0.021656	0.017958	0.014765	0.012016	0.009588	0.007639	0.005983	0.004581	0.003620	0.002699	0.002040	0.001390	0.000848	0.000371	0.000144	1.000000	0.000003	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000239	0.000635	0.001247	0.002108	0.002903	0.004106	0.006003	0.009506	0.017444	0.025708	0.033809	0.041762	0.049584	0.057283	0.064830	0.072225	0.079431	0.086466	0.093281	0.099915	0.106316	0.112525	0.118508	0.124265	0.129820	0.135195	0.140315	0.145261	0.149987	0.154476	0.158779	0.162948	0.166876	0.170693	0.174222	0.177580	0.180732	0.183719	0.186505	0.189129	0.191556	0.193825	0.195899	0.197820	0.199546	0.201123	0.202505	0.203743	0.204788	0.205689	0.206401	0.206969	0.207343	0.207577	0.207620	0.207523	
0.200783	0.200328	0.199734	0.198929	0.197997	0.196822	0.195548	0.194082	0.192477	0.190671	0.188711	0.186556	0.184252	0.181723	0.179045	0.176165	0.173129	0.169864	0.166447	0.162811	0.159005	0.154997	0.150803	0.146378	0.141783	0.136959	0.131966	0.126563	0.121084	0.114699	0.108774	0.102987	0.096752	0.090152	0.083696	0.077091	0.070386	0.063639	0.057000	0.050508	0.044279	0.038441	0.033051	0.028209	0.023865	0.020065	0.016700	0.013751	0.011260	0.009042	0.007190	0.005640	0.004236	0.003195	0.002553	0.001849	0.001282	0.000674	1.000000	1.000000	1.000000	1.000000	-0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000323	0.001053	0.002247	0.003717	0.005397	0.007518	0.010403	0.014573	0.020634	0.027482	0.034608	0.041803	0.049004	0.056143	0.063211	0.070152	0.076976	0.083633	0.090136	0.096457	0.102599	0.108548	0.114315	0.119871	0.125278	0.130445	0.135408	0.140195	0.144799	0.149181	0.153391	0.157412	0.161345	0.164978	0.168444	0.171709	0.174812	0.177718	0.180465	0.183017	0.185414	0.187619	0.189673	0.191536	0.193251	0.194776	0.196156	0.197346	0.198395	0.199255	0.199975	0.200507	0.200899	0.201101	0.201166	0.201046	
0.194468	0.194046	0.193430	0.192680	0.191708	0.190621	0.189303	0.187887	0.186294	0.184545	0.182583	0.180487	0.178211	0.175770	0.173088	0.170286	0.167292	0.164126	0.160747	0.157214	0.153461	0.149552	0.145435	0.141137	0.136618	0.131934	0.126971	0.121858	0.115922	0.110279	0.104475	0.098652	0.092388	0.086099	0.079986	0.073403	0.066681	0.060073	0.053459	0.047050	0.040850	0.035177	0.029989	0.025499	0.021540	0.018123	0.015150	0.012447	0.010170	0.008104	0.006369	0.004961	0.003776	0.002782	0.002095	0.001621	0.001120	0.000650	0.000260	0.000116	0.000027	1.000000	0.000000	1.000000	-0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	-0.000000	1.000000	1.000000	0.001006	0.002970	0.005116	0.007449	0.010168	0.013514	0.017756	0.023028	0.028988	0.035323	0.041855	0.048465	0.055097	0.061689	0.068220	0.074650	0.080969	0.087146	0.093191	0.099059	0.104789	0.110319	0.115698	0.120884	0.125868	0.130687	0.135367	0.139812	0.144055	0.148150	0.152179	0.155902	0.159463	0.162829	0.166036	0.169051	0.171910	0.174579	0.177096	0.179423	0.181603	0.183595	0.185440	0.187100	0.188617	0.189947	0.191137	0.192141	0.193007	0.193688	0.194232	0.194590	0.194812	0.194850	0.194751	
0.188336	0.187894	0.187318	0.186546	0.185645	0.184511	0.183278	0.181838	0.180285	0.178555	0.176666	0.174573	0.172352	0.169938	0.167362	0.164572	0.161656	0.158530	0.155252	0.151772	0.148129	0.144287	0.140282	0.136057	0.131674	0.127058	0.122290	0.116917	0.111616	0.105711	0.100134	0.094549	0.088515	0.082482	0.076267	0.069461	0.062957	0.056373	0.049715	0.043199	0.036942	0.031233	0.026266	0.022095	0.018614	0.015618	0.013126	0.010813	0.008808	0.006923	0.005316	0.004010	0.002903	0.002198	0.001681	0.001258	0.000928	0.000574	0.000288	0.000125	1.000000	1.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.003514	0.006325	0.009118	0.012186	0.015734	0.019902	0.024741	0.030110	0.035850	0.041814	0.047916	0.054071	0.060243	0.066372	0.072454	0.078432	0.084325	0.090074	0.095704	0.101177	0.106500	0.111664	0.116668	0.121492	0.126198	0.130687	0.134964	0.139113	0.143214	0.147011	0.150653	0.154106	0.157406	0.160518	0.163480	0.166255	0.168881	0.171323	0.173619	0.175731	0.177700	0.179487	0.181133	0.182597	0.183922	0.185064	0.186070	0.186893	0.187583	0.188091	0.188464	0.188657	0.188715	0.188593	
0.182336	0.181925	0.181334	0.180610	0.179681	0.178634	0.177353	0.175983	0.174432	0.172749	0.170871	0.168851	0.166656	0.164314	0.161748	0.159055	0.156177	0.153147	0.149912	0.146535	0.142950	0.139214	0.135289	0.131193	0.126881	0.122420	0.117593	0.112681	0.106913	0.101547	0.096252	0.090644	0.084656	0.078669	0.072430	0.065925	0.059556	0.052817	0.045924	0.039150	0.032553	0.026631	0.021834	0.018110	0.015249	0.012815	0.010810	0.008896	0.007123	0.005433	0.003909	0.002786	0.001802	0.001383	0.001080	0.000876	0.000625	0.000398	0.000195	0.000087	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000001	1.000000	1.000000	1.000000	0.000021	1.000000	0.000813	0.002185	0.004759	0.007554	0.010509	0.013730	0.017326	0.021385	0.025916	0.030871	0.036142	0.041651	0.047301	0.053048	0.058820	0.064601	0.070333	0.076015	0.081604	0.087093	0.092468	0.097719	0.102827	0.107818	0.112628	0.117314	0.121825	0.126138	0.130322	0.134466	0.138323	0.142030	0.145557	0.148936	0.152134	0.155186	0.158056	0.160783	0.163329	0.165732	0.167957	0.170041	0.171947	0.173714	0.175303	0.176756	0.178031	0.179171	0.180131	0.180960	0.181609	0.182128	0.182470	0.182680	0.182714	0.182614	
0.176513	0.176086	0.175529	0.174791	0.173924	0.172843	0.171657	0.170247	0.168749	0.167089	0.165278	0.163262	0.161126	0.158826	0.156363	0.153676	0.150881	0.147902	0.144769	0.141451	0.137979	0.134306	0.130491	0.126473	0.122303	0.117878	0.113323	0.108090	0.103004	0.097531	0.092255	0.086855	0.081070	0.075240	0.069097	0.062534	0.056061	0.049085	0.042030	0.034767	0.027466	0.020778	0.016239	0.013195	0.011299	0.009712	0.008332	0.006918	0.005466	0.003941	0.002253	0.001229	1.000000	0.000465	0.000512	0.000471	0.000359	0.000187	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000003	0.000012	1.000000	0.000021	0.000082	0.000287	0.001067	0.003168	0.005786	0.008619	0.011637	0.014895	0.018462	0.022385	0.026677	0.031302	0.036211	0.041329	0.046606	0.051977	0.057407	0.062849	0.068278	0.073662	0.078985	0.084219	0.089373	0.094396	0.099327	0.104102	0.108743	0.113250	0.117592	0.121792	0.125955	0.129853	0.133610	0.137196	0.140641	0.143911	0.147041	0.149997	0.152812	0.155452	0.157954	0.160282	0.162472	0.164488	0.166369	0.168076	0.169649	0.171049	0.172316	0.173408	0.174370	0.175156	0.175813	0.176296	0.176651	0.176834	0.176887	0.176765	
