0.076955	0.076754	0.076467	0.076117	0.075680	0.075181	0.074596	0.073952	0.073221	0.072431	0.071557	0.070624	0.069609	0.068539	0.067385	0.066179	0.064897	0.063561	0.062150	0.060689	0.059156	0.057578	0.055934	0.054247	0.052497	0.050713	0.048864	0.046998	0.045059	0.043126	0.041120	0.039137	0.037095	0.035081	0.033025	0.031001	0.028958	0.026951	0.024945	0.022982	0.021042	0.019153	0.017297	0.015505	0.013757	0.012077	0.010440	0.008868	0.007328	0.005826	0.004321	0.002806	0.001337	0.000606	0.000152	1.000000	1.000000	0.000001	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	0.000602	0.001075	0.001690	0.002839	0.004167	0.005856	0.008304	0.011084	0.013947	0.016783	0.019558	0.022255	0.024879	0.027426	0.029908	0.032320	0.034674	0.036962	0.039197	0.041368	0.043487	0.045542	0.047547	0.049486	0.051374	0.053196	0.054965	0.056665	0.058312	0.059886	0.061407	0.062853	0.064243	0.065557	0.066813	0.067991	0.069111	0.070150	0.071129	0.072027	0.072864	0.073617	0.074310	0.074917	0.075463	0.075923	0.076321	0.076629	0.076877	0.077034	0.077132	0.077144	0.077094	
0.073802	0.073597	0.073334	0.072989	0.072583	0.072091	0.071544	0.070915	0.070228	0.069459	0.068636	0.067729	0.066770	0.065735	0.064646	0.063479	0.062265	0.060977	0.059641	0.058236	0.056785	0.055269	0.053713	0.052095	0.050441	0.048732	0.046993	0.045201	0.043391	0.041525	0.039661	0.037743	0.035843	0.033898	0.031981	0.030032	0.028120	0.026194	0.024310	0.022428	0.020597	0.018785	0.017028	0.015301	0.013635	0.012006	0.010436	0.008905	0.007422	0.005972	0.004560	0.003194	0.001939	0.000934	1.000000	1.000000	1.000000	0.000001	0.000000	-0.000000	-0.000000	-0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	-0.000000	1.000000	1.000000	0.000094	0.000375	0.000748	0.001335	0.002008	0.002847	0.003977	0.005358	0.007055	0.009152	0.011517	0.014010	0.016545	0.019069	0.021563	0.024008	0.026406	0.028746	0.031038	0.033271	0.035456	0.037583	0.039663	0.041683	0.043656	0.045568	0.047433	0.049235	0.050988	0.052677	0.054315	0.055886	0.057406	0.058855	0.060252	0.061577	0.062848	0.064044	0.065185	0.066249	0.067258	0.068188	0.069060	0.069854	0.070589	0.071243	0.071838	0.072352	0.072805	0.073175	0.073486	0.073709	0.073876	0.073957	0.073981	0.073922	
0.070707	0.070524	0.070260	0.069940	0.069541	0.069085	0.068548	0.067958	0.067289	0.066567	0.065767	0.064915	0.063985	0.063007	0.061954	0.060852	0.059683	0.058465	0.057179	0.055850	0.054455	0.053021	0.051530	0.050000	0.048416	0.046802	0.045138	0.043449	0.041717	0.039968	0.038180	0.036389	0.034563	0.032748	0.030902	0.029083	0.027244	0.025441	0.023629	0.021862	0.020102	0.018390	0.016700	0.015060	0.013451	0.011894	0.010372	0.008901	0.007468	0.006082	0.004744	0.003471	0.002286	0.001191	1.000000	0.000077	1.000000	0.000000	0.000000	0.000001	-0.000000	-0.000001	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000658	0.001284	0.001980	0.002773	0.003715	0.004863	0.006234	0.007853	0.009734	0.011818	0.014033	0.016313	0.018617	0.020914	0.023192	0.025434	0.027642	0.029803	0.031925	0.033997	0.036027	0.038004	0.039938	0.041817	0.043651	0.045428	0.047159	0.048830	0.050454	0.052015	0.053528	0.054976	0.056374	0.057704	0.058983	0.060192	0.061349	0.062433	0.063464	0.064421	0.065324	0.066151	0.066923	0.067618	0.068256	0.068817	0.069321	0.069746	0.070113	0.070399	0.070629	0.070774	0.070866	0.070877	0.070832	
0.067691	0.067505	0.067264	0.066949	0.066579	0.066131	0.065630	0.065055	0.064428	0.063726	0.062974	0.062148	0.061273	0.060328	0.059336	0.058272	0.057167	0.055996	0.054782	0.053505	0.052188	0.050812	0.049402	0.047937	0.046440	0.044898	0.043328	0.041715	0.040082	0.038410	0.036728	0.035019	0.033305	0.031568	0.029839	0.028098	0.026374	0.024645	0.022945	0.021249	0.019590	0.017946	0.016344	0.014765	0.013232	0.011729	0.010272	0.008849	0.007474	0.006142	0.004867	0.003660	0.002546	0.001547	0.000707	0.000310	1.000000	1.000000	-0.000001	-0.000000	-0.000001	-0.000000	0.000000	1.000000	1.000000	1.000000	-0.000000	1.000000	0.000015	1.000000	0.000127	0.000176	1.000000	0.000974	0.001749	0.002529	0.003389	0.004376	0.005527	0.006860	0.008390	0.010110	0.011992	0.013988	0.016060	0.018167	0.020289	0.022404	0.024504	0.026574	0.028617	0.030620	0.032590	0.034513	0.036400	0.038236	0.040034	0.041778	0.043481	0.045128	0.046732	0.048278	0.049779	0.051219	0.052612	0.053942	0.055224	0.056440	0.057607	0.058706	0.059754	0.060732	0.061659	0.062514	0.063317	0.064047	0.064723	0.065325	0.065873	0.066346	0.066765	0.067106	0.067393	0.067600	0.067755	0.067829	0.067852	0.067799	
0.064729	0.064563	0.064322	0.064031	0.063669	0.063254	0.062763	0.062225	0.061616	0.060958	0.060230	0.059454	0.058607	0.057717	0.056761	0.055760	0.054696	0.053591	0.052424	0.051219	0.049955	0.048657	0.047308	0.045926	0.044493	0.043036	0.041539	0.040017	0.038460	0.036885	0.035282	0.033671	0.032038	0.030405	0.028755	0.027116	0.025472	0.023844	0.022219	0.020619	0.019033	0.017476	0.015941	0.014440	0.012965	0.011528	0.010123	0.008756	0.007430	0.006147	0.004917	0.003757	0.002688	0.001743	0.000970	0.000455	0.000147	1.000000	1.000000	-0.000001	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-0.000000	1.000000	0.000058	1.000000	0.000332	0.000576	0.000852	0.001488	0.002208	0.002998	0.003877	0.004874	0.006007	0.007293	0.008734	0.010326	0.012048	0.013872	0.015766	0.017706	0.019667	0.021636	0.023595	0.025542	0.027462	0.029358	0.031217	0.033046	0.034833	0.036585	0.038290	0.039958	0.041576	0.043154	0.044678	0.046161	0.047587	0.048971	0.050295	0.051574	0.052792	0.053963	0.055070	0.056130	0.057124	0.058070	0.058948	0.059776	0.060535	0.061243	0.061881	0.062468	0.062983	0.063446	0.063837	0.064175	0.064439	0.064652	0.064786	0.064871	0.064881	0.064841	
0.061838	0.061670	0.061453	0.061165	0.060829	0.060423	0.059969	0.059444	0.058874	0.058236	0.057553	0.056803	0.056009	0.055151	0.054251	0.053286	0.052284	0.051225	0.050126	0.048969	0.047779	0.046535	0.045261	0.043941	0.042592	0.041201	0.039788	0.038336	0.036868	0.035368	0.033857	0.032326	0.030787	0.029233	0.027680	0.026120	0.024570	0.023019	0.021486	0.019960	0.018458	0.016970	0.015512	0.014074	0.012668	0.011287	0.009940	0.008622	0.007342	0.006096	0.004900	0.003761	0.002706	0.001765	0.000979	0.000393	0.000135	1.000000	1.000000	0.000000	-0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000101	0.000218	0.000354	0.000624	0.000943	0.001347	0.001917	0.002599	0.003376	0.004250	0.005233	0.006337	0.007568	0.008929	0.010411	0.012003	0.013682	0.015429	0.017220	0.019041	0.020872	0.022706	0.024529	0.026339	0.028122	0.029884	0.031611	0.033311	0.034969	0.036595	0.038176	0.039722	0.041219	0.042678	0.044086	0.045453	0.046766	0.048037	0.049251	0.050421	0.051532	0.052598	0.053602	0.054561	0.055456	0.056304	0.057086	0.057821	0.058489	0.059109	0.059661	0.060163	0.060597	0.060981	0.061295	0.061559	0.061750	0.061894	0.061961	0.061984	0.061935	
0.058997	0.058848	0.058630	0.058366	0.058038	0.057662	0.057218	0.056730	0.056177	0.055581	0.054921	0.054218	0.053451	0.052645	0.051781	0.050876	0.049912	0.048914	0.047861	0.046773	0.045633	0.044463	0.043245	0.042002	0.040713	0.039402	0.038058	0.036691	0.035292	0.033881	0.032441	0.030997	0.029535	0.028070	0.026595	0.025123	0.023650	0.022187	0.020728	0.019286	0.017855	0.016445	0.015052	0.013684	0.012338	0.011019	0.009722	0.008454	0.007213	0.006001	0.004822	0.003685	0.002610	0.001632	0.000787	1.000000	1.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000046	0.000184	0.000360	0.000575	0.000866	0.001227	0.001674	0.002233	0.002896	0.003656	0.004513	0.005472	0.006538	0.007715	0.009000	0.010389	0.011869	0.013427	0.015045	0.016709	0.018400	0.020110	0.021822	0.023535	0.025233	0.026917	0.028576	0.030214	0.031818	0.033395	0.034933	0.036441	0.037904	0.039334	0.040717	0.042063	0.043359	0.044616	0.045821	0.046985	0.048094	0.049161	0.050170	0.051136	0.052043	0.052905	0.053706	0.054462	0.055155	0.055802	0.056385	0.056921	0.057392	0.057816	0.058173	0.058483	0.058726	0.058922	0.059046	0.059126	0.059134	0.059098	
0.056221	0.056071	0.055875	0.055614	0.055310	0.054945	0.054535	0.054059	0.053544	0.052967	0.052350	0.051673	0.050957	0.050179	0.049367	0.048499	0.047594	0.046639	0.045649	0.044607	0.043537	0.042418	0.041273	0.040087	0.038877	0.037625	0.036358	0.035058	0.033742	0.032401	0.031048	0.029676	0.028299	0.026907	0.025517	0.024120	0.022731	0.021340	0.019964	0.018591	0.017238	0.015893	0.014572	0.013266	0.011985	0.010721	0.009481	0.008257	0.007057	0.005870	0.004702	0.003545	0.002417	0.001366	0.000539	1.000000	1.000000	1.000000	-0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000230	0.000461	0.000721	0.001038	0.001423	0.001889	0.002446	0.003097	0.003839	0.004674	0.005604	0.006630	0.007752	0.008969	0.010274	0.011659	0.013110	0.014618	0.016165	0.017744	0.019339	0.020945	0.022548	0.024147	0.025729	0.027298	0.028840	0.030362	0.031850	0.033313	0.034737	0.036132	0.037484	0.038803	0.040077	0.041316	0.042505	0.043658	0.044760	0.045822	0.046831	0.047800	0.048713	0.049585	0.050399	0.051170	0.051883	0.052552	0.053160	0.053725	0.054227	0.054685	0.055081	0.055431	0.055718	0.055960	0.056137	0.056269	0.056332	0.056353	0.056308	
0.053490	0.053357	0.053162	0.052924	0.052627	0.052289	0.051891	0.051451	0.050951	0.050414	0.049818	0.049186	0.048496	0.047770	0.046991	0.046177	0.045310	0.044412	0.043468	0.042491	0.041467	0.040418	0.039325	0.038209	0.037059	0.035885	0.034678	0.033457	0.032204	0.030943	0.029659	0.028369	0.027062	0.025753	0.024434	0.023118	0.021800	0.020489	0.019183	0.017888	0.016601	0.015331	0.014071	0.012832	0.011608	0.010404	0.009215	0.008043	0.006882	0.005727	0.004567	0.003381	0.002146	0.000878	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	-0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000276	0.000531	0.000811	0.001143	0.001540	0.002011	0.002566	0.003204	0.003930	0.004740	0.005639	0.006624	0.007696	0.008849	0.010080	0.011379	0.012739	0.014146	0.015594	0.017068	0.018563	0.020064	0.021571	0.023070	0.024563	0.026037	0.027496	0.028929	0.030340	0.031719	0.033073	0.034389	0.035677	0.036923	0.038138	0.039308	0.040444	0.041533	0.042586	0.043590	0.044556	0.045470	0.046346	0.047168	0.047950	0.048676	0.049362	0.049991	0.050579	0.051108	0.051595	0.052023	0.052408	0.052734	0.053016	0.053238	0.053417	0.053532	0.053606	0.053613	0.053582	
0.050819	0.050685	0.050510	0.050275	0.050002	0.049674	0.049306	0.048879	0.048416	0.047898	0.047343	0.046735	0.046092	0.045394	0.044665	0.043887	0.043077	0.042218	0.041332	0.040400	0.039441	0.038441	0.037418	0.036355	0.035273	0.034160	0.033027	0.031868	0.030694	0.029494	0.028289	0.027067	0.025840	0.024597	0.023359	0.022111	0.020871	0.019626	0.018394	0.017167	0.015952	0.014746	0.013555	0.012376	0.011214	0.010067	0.008934	0.007814	0.006701	0.005586	0.004455	0.003264	0.001903	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000005	0.000018	0.000068	0.000156	0.000344	0.000575	0.000851	0.001182	0.001580	0.002052	0.002600	0.003227	0.003933	0.004720	0.005587	0.006533	0.007556	0.008653	0.009816	0.011041	0.012317	0.013639	0.014993	0.016375	0.017773	0.019184	0.020595	0.022006	0.023407	0.024798	0.026169	0.027525	0.028853	0.030161	0.031436	0.032686	0.033900	0.035085	0.036230	0.037345	0.038416	0.039455	0.040448	0.041407	0.042318	0.043192	0.044017	0.044805	0.045540	0.046238	0.046882	0.047487	0.048038	0.048549	0.049004	0.049419	0.049778	0.050095	0.050356	0.050576	0.050737	0.050858	0.050917	0.050939	0.050896	
